
0.858
0.832
0.84
0.776
0.832
0.83
0.826
0.826
0.788
0.832

0.908
0.892
0.892
0.898
0.88
0.884
0.878
0.88
0.882
0.908

0.884
0.904
0.908
0.892
0.888
0.898
0.874
0.896
0.894
0.898

0.894
0.916
0.92
0.898
0.918
0.904
0.908
0.888
0.904
0.902

0.884
0.894
0.894
0.902
0.884
0.918
0.898
0.894
0.902
0.892

0.9
0.896
0.894
0.906
0.9
0.912
0.872
0.908
0.878
0.904
