
0.022
0.02
0.022
0.017
0.024
0.023
0.025
0.013
0.024
0.016

0.035
0.051
0.05
0.041
0.045
0.043
0.04
0.04
0.045
0.033

0.049
0.069
0.054
0.057
0.066
0.06
0.061
0.048
0.049
0.061

0.091
0.09
0.085
0.06
0.079
0.092
0.08
0.069
0.085
0.082

0.106
0.112
0.094
0.105
0.11
0.1
0.083
0.108
0.083
0.092

0.117
0.116
0.114
0.12
0.115
0.113
0.123
0.123
0.114
0.1
