
0.024
0.001
0.022
0.027
0.025
0.027
0.02
0.019
0.023
0.021

0.055
0.036
0.036
0.042
0.037
0.05
0.044
0.048
0.052
0.058

0.057
0.065
0.062
0.168
0.057
0.071
0.048
0.067
0.065
0.064

0.082
0.073
0.422
0.071
0.077
0.089
0.087
0.078
0.08
0.063

0.092
0.103
0.115
0.097
0.109
0.091
0.105
0.116
0.111
0.09

0.114
0.122
0.125
0.124
0.048
0.121
0.051
0.119
0.093
0.192
