
0.048
0.062
0.048
0.04
0.05
0.05
0.046
0.052
0.054
0.056

0.062
0.068
0.06
0.064
0.052
0.06
0.056
0.084
0.086
0.078

0.07
0.068
0.092
0.104
0.064
0.074
0.08
0.078
0.078
0.09

0.106
0.12
0.106
0.102
0.096
0.104
0.13
0.116
0.146
0.1

0.128
0.12
0.114
0.112
0.122
0.116
0.11
0.108
0.112
0.142

0.162
0.144
0.13
0.114
0.14
0.136
0.134
0.144
0.16
0.158
