
0.008
0.02
0.019
0.021
0.019
0.017
0.018
0.019
0.026
0.022

0.038
0.043
0.059
0.037
0.033
0.045
0.042
0.039
0.028
0.05

0.065
0.047
0.052
0.057
0.057
0.054
0.064
0.065
0.041
0.057

0.09
0.078
0.071
0.074
0.074
0.083
0.073
0.08
0.082
0.088

0.092
0.096
0.098
0.091
0.09
0.089
0.105
0.098
0.093
0.106

0.134
0.115
0.116
0.119
0.119
0.121
0.107
0.131
0.112
0.083
